"groupId","pathId","nodeId","value"
"1","1","1","0.0627176059621485"
"1","1","2","0.05461735827226299"
"1","2","1","0.11352296799248715"
"1","2","2","0.05121581130910255"
"1","3","1","0.08375467556069072"
"1","3","2","0.06793729591845499"
"1","4","1","0.08141873876657851"
"1","4","2","0.07398786572796784"
"1","5","1","0.07612862296475408"
"1","5","2","0.07843843574130442"
"5","1","1","0.026030275596172773"
"5","1","2","0.11328950288459333"
"5","1","3","0.07219871195822214"
"5","2","1","0.055244417998003684"
"5","2","2","0.08526534125943662"
"5","2","3","0.09323828451889093"
"5","3","1","0.055244417998003684"
"5","3","2","0.08779169262901444"
"5","3","3","0.09657772155146634"
"5","4","1","0.055244417998003684"
"5","4","2","0.08429745080866093"
"5","4","3","0.10233093584216987"
"5","5","1","0.055244417998003684"
"5","5","2","0.04930848900190106"
"5","5","3","0.10397204026090374"
"10","1","1","0.08722799490515201"
"10","1","2","0.1195551482063114"
"10","1","3","0.1462327048527995"
"10","2","1","0.19077499236009218"
"10","2","2","0.09581774950444796"
"10","2","3","0.16767739311823865"
"10","3","1","0.028366204209140204"
"10","3","2","0.12930650097983534"
"10","3","3","0.13385294913495874"
"10","4","1","0.11450869895661314"
"10","4","2","0.186781459344238"
"10","4","3","0.17129039882043878"
"10","5","1","0.06687348918202911"
"10","5","2","0.1209049303107559"
"10","5","3","0.1471193334730087"
"11","1","1","0.03641045138638177"
"11","1","2","0.04623170763760842"
"11","1","3","0.05747086542959881"
"11","2","1","0.03641045138638177"
"11","2","2","0.07815387351817467"
"11","2","3","0.056714482543284504"
"11","3","1","0.03641045138638177"
"11","3","2","0.0605332064856844"
"11","3","3","0.056099269682619655"
"11","4","1","0.03641045138638177"
"11","4","2","0.05610736278751657"
"11","4","3","0.0565774123232253"
"11","5","1","0.03641045138638177"
"11","5","2","0.07301109819614789"
"11","5","3","0.05681911451697538"
"13","1","1","0.05961283276776815"
"13","1","2","0.14323344801180957"
"13","2","1","0.12479745758131423"
"13","2","2","0.07234891537181423"
"13","2","3","0.11275093488214105"
"13","3","1","0.05493256402961323"
"13","3","2","0.13005092267827276"
"13","3","3","0.22663163335702852"
"13","4","1","0.090973402757854"
"13","4","2","0.19296077734243447"
"13","4","3","0.15624579834205696"
"13","5","1","0.05961283276776815"
"13","5","2","0.17756139997586684"
"13","5","3","0.16807410747354623"
"17","1","1","0.1111100257898282"
"17","1","2","0.15268245706749733"
"17","2","1","0.0726857216489665"
"17","2","2","0.14570241026073474"
"17","2","3","0.13502059756836884"
"17","3","1","0.1111100257898282"
"17","3","2","0.12503886631998612"
"17","3","3","0.17984042008033702"
"17","4","1","0.1111100257898282"
"17","4","2","0.05304669866113806"
"17","4","3","0.15341063482131326"
"17","5","1","0.1111100257898282"
"17","5","2","0.2161895570448668"
"17","5","3","0.18497694070330778"
"18","1","1","0.3807047402284046"
"18","1","2","0.25089720197342785"
"18","2","1","0.2031881800940373"
"18","2","2","0.20926047363693068"
"18","3","1","0.32545084137542224"
"18","3","2","0.28485716106506304"
"18","4","1","0.24983118860931924"
"18","4","2","0.23051151341322587"
"18","5","1","0.47474960478438616"
"18","5","2","0.2253489436962876"
"21","1","1","0.7828259414772727"
"21","1","2","0.709794123151836"
"21","1","3","0.6766078233404326"
"21","2","1","0.6851900047743618"
"21","2","2","0.6479878518426884"
"21","3","1","0.7768926869770304"
"21","3","2","0.7217803989112354"
"21","4","1","0.7810379337097003"
"21","4","2","0.7151413811480043"
"21","4","3","0.6696926882726898"
"21","5","1","0.783589876927704"
"21","5","2","0.7057119523929107"
"21","5","3","0.6768721348579156"
"22","1","1","0.036932597322254"
"22","1","2","0.04036386673070688"
"22","2","1","0.036932597322254"
"22","2","2","0.11849784560432025"
"22","2","3","0.04220667328913192"
"22","3","1","0.036932597322254"
"22","3","2","0.07432801296980422"
"22","3","3","0.03933418938091331"
"22","4","1","0.05516258298374365"
"22","4","2","0.13889824474094045"
"22","4","3","0.03809345215370203"
"22","5","1","0.026563801960153927"
"22","5","2","0.15117263427676056"
"22","5","3","0.03483522288401701"
"31","1","1","0.18131404623097733"
"31","1","2","0.14518757651604405"
"31","1","3","0.19880680210051593"
"31","2","1","0.18131404623097733"
"31","2","2","0.13106976317098384"
"31","2","3","0.1916469848043033"
"31","3","1","0.4324240550347459"
"31","3","2","0.21360628124822728"
"31","3","3","0.23370820131675052"
"31","4","1","0.0903237960772345"
"31","4","2","0.08642453223922994"
"31","4","3","0.07951314385529847"
"31","5","1","0.18131404623097733"
"31","5","2","0.16642733003075313"
"31","5","3","0.15348467759863405"
"34","1","1","0.009362466031131113"
"34","1","2","0.07507301827752329"
