"groupId","pathId","nodeId","value"
"1","1","0","122.96921444916445"
"1","1","1","207.6247164972582"
"1","2","0","357.1017967951289"
"1","2","1","231.10906315144027"
"1","3","0","297.66140104440655"
"1","3","1","226.06433517977678"
"1","4","0","685.9552345352097"
"1","4","1","207.48142151555552"
"1","5","0","111.29500465658161"
"1","5","1","199.09471097642287"
"5","1","0","118.51881864617073"
"5","1","1","1053.416715251328"
"5","1","2","101.50645096449625"
"5","2","0","152.13743787296227"
"5","2","1","294.9314657063883"
"5","2","2","196.4275454869036"
"5","3","0","152.13743787296227"
"5","3","1","226.02196465583316"
"5","3","2","202.1709919198318"
"5","4","0","152.13743787296227"
"5","4","1","117.45691662750347"
"5","4","2","216.20542308471693"
"5","5","0","152.13743787296227"
"5","5","1","45.41357765818958"
"5","5","2","222.01740875056944"
"10","1","0","512.9569937915794"
"10","1","1","677.5293071889333"
"10","1","2","378.461203587999"
"10","2","0","334.79693501060706"
"10","2","1","654.2451209943607"
"10","2","2","321.22898694801546"
"10","3","0","264.8911399106889"
"10","3","1","735.6119007631503"
"10","3","2","572.4367821620758"
"10","4","0","593.3493454643307"
"10","4","1","1326.446565411411"
"10","4","2","500.4001711508241"
"10","5","0","500.53425814540793"
"10","5","1","915.5344125743081"
"10","5","2","448.2107126066461"
"11","1","0","202.72980210257353"
"11","1","1","43.017987467218084"
"11","1","2","74.76669869629625"
"11","2","0","202.72980210257353"
"11","2","1","91.85017635301635"
"11","2","2","73.43020122930893"
"11","3","0","202.72980210257353"
"11","3","1","93.52740016810478"
"11","3","2","72.98079672042365"
"11","4","0","202.72980210257353"
"11","4","1","106.43658152115404"
"11","4","2","73.73720441128239"
"11","5","0","202.72980210257353"
"11","5","1","133.86368336102805"
"11","5","2","72.82608600091459"
"13","1","0","205.54791703564968"
"13","1","1","733.1105203068325"
"13","1","2","854.7573292278196"
"13","2","0","157.02589012220312"
"13","2","1","547.223804249689"
"13","2","2","954.4390780506504"
"13","3","0","210.84515087397756"
"13","3","1","214.572910137455"
"13","3","2","894.5205208712862"
"13","4","0","272.58876403384215"
"13","4","1","1454.9040165386389"
"13","5","0","274.47655119813135"
"13","5","1","1150.97948899723"
"17","1","0","966.92836969309"
"17","1","1","674.1558881417915"
"17","1","2","833.0979722855255"
"17","2","0","1130.0357467470888"
"17","2","1","909.1262292487735"
"17","2","2","716.0447061878426"
"17","3","0","1130.0357467470888"
"17","3","1","365.09070436845127"
"17","3","2","766.3802617148449"
"17","4","0","1130.0357467470888"
"17","4","1","1071.1911902104794"
"17","4","2","676.0213145564003"
"17","5","0","1130.0357467470888"
"17","5","1","780.578743336525"
"18","1","0","120.7602443257036"
"18","1","1","328.94866463765845"
"18","2","0","234.9698090481433"
"18","2","1","450.739503604553"
"18","3","0","286.99125964038575"
"18","3","1","414.9903419853929"
"18","4","0","234.45630995716377"
"18","4","1","355.45589385490047"
"18","5","0","325.6547673214695"
"18","5","1","282.1927890231243"
"21","1","0","288.69205220162155"
"21","1","1","236.35301701117487"
"21","1","2","331.1543106166496"
"21","2","0","288.69205220162155"
"21","2","1","274.7155233667518"
"21","3","0","288.69205220162155"
"21","3","1","280.91273870526175"
"21","4","0","288.69205220162155"
"21","4","1","287.8199941764"
"21","5","0","274.67614929915874"
"21","5","1","287.4680313260201"
"22","1","0","280.46457434657714"
"22","1","1","135.76933736131818"
"22","1","2","58.173498863687904"
"22","2","0","280.46457434657714"
"22","2","1","365.13626661634606"
"22","2","2","53.64025166031423"
"22","3","0","280.46457434657714"
"22","3","1","624.684348564795"
"22","3","2","45.133481902850306"
"22","4","0","229.88195671240638"
"22","4","1","1150.1469311770163"
"22","4","2","45.270198674648206"
"22","5","0","280.46457434657714"
"22","5","1","60.83379829635543"
"31","1","0","615.9889821073464"
"31","1","1","283.34328317993766"
"31","1","2","259.7514804349496"
"31","2","0","615.9889821073464"
"31","2","1","472.52745350274665"
"31","2","2","240.9985098662233"
"31","3","0","615.9889821073464"
"31","3","1","314.6940258881885"
"31","3","2","240.83290692694186"
"31","4","0","577.5795068099907"
"31","4","1","249.14594330854453"
"31","5","0","615.9889821073464"
"31","5","1","646.8468837967503"
"31","5","2","181.78158623431716"
"34","1","0","32.14522157445013"
"34","1","1","224.01270124857098"
"34","1","2","1325.0480598807646"
"34","2","0","32.14522157445013"
"34","2","1","520.9843360004538"
"34","2","2","1327.2683953725798"
"34","3","0","90.11580214525898"
"34","3","1","407.2123291683396"
"34","3","2","544.6297905750507"
"34","4","0","93.32911388151511"
"34","4","1","588.9265631497277"
"34","4","2","711.5220783357015"
"34","5","0","56.75522578046462"
"34","5","1","507.1129853142539"
"34","5","2","660.2423616824045"
"37","1","0","18.58845017080374"
"37","1","1","608.2238820145858"
"37","1","2","423.8714689683122"
"37","2","0","18.58845017080374"
"37","2","1","830.3558224302367"
"37","2","2","407.44505138210405"
"37","3","0","18.58845017080374"
"37","3","1","467.34186764869384"
"37","3","2","317.7080691980431"
"37","4","0","18.58845017080374"
"37","4","1","721.424865080085"
"37","4","2","434.78067729581863"
"37","5","0","18.58845017080374"
"37","5","1","1073.75899313315"
"37","5","2","341.3970978330371"
"39","1","0","280.01837516857853"
"39","1","1","198.73171453100767"
"39","1","2","321.96726171138306"
"39","2","0","128.81895525800763"
"39","2","1","851.5178160391661"
"39","2","2","196.87779029471886"
"39","3","0","388.6370035825044"
"39","3","1","647.9271808273642"
"39","3","2","196.4691134910186"
"39","4","0","426.6999589278223"
"39","4","1","405.5723605400733"
"39","4","2","292.55345970752415"
"39","5","0","351.3351467094329"
"39","5","1","199.82411239838186"
"43","1","0","287.38489891126056"
"43","1","1","452.11751787708505"
"43","2","0","261.72749029328423"
"43","2","1","530.1621179407014"
"43","3","0","605.6949719242432"
"43","3","1","425.9935870808206"
"43","4","0","316.2322673294196"
"43","4","1","607.8169927749977"
"43","5","0","952.2844992136423"
"43","5","1","431.6646698243462"
"47","1","0","930.1492089360843"
"47","1","1","216.18466130361082"
"47","1","2","123.6750331466004"
"47","2","0","762.1592000929195"
"47","2","1","815.7704831649311"
"47","2","2","61.084814535612686"
"47","3","0","506.15856132203044"
"47","3","1","200.4527067472697"
"47","3","2","119.17909208989887"
"47","4","0","506.15856132203044"
"47","4","1","1476.7336857461853"
"47","4","2","68.61349598525221"
"47","5","0","506.15856132203044"
"47","5","1","1742.1723387321979"
"47","5","2","63.50336614724305"
"49","1","0","48.91863155786057"
"49","1","1","89.82802088419997"
"49","2","0","58.06751005973021"
"49","2","1","153.8743107982709"
"49","3","0","80.4727717721207"
"49","3","1","198.97791223745227"
"49","4","0","55.048728723901846"
"49","4","1","62.10086571885089"
"49","5","0","46.48515489484775"
"49","5","1","72.53130223170218"
"52","1","0","105.07415187837712"
"52","1","1","239.69462224804258"
"52","1","2","164.1676505673454"
"52","2","0","84.15691054601676"
"52","2","1","226.92597595952122"
"52","2","2","188.5085405689175"
"52","3","0","84.15691054601676"
"52","3","1","191.98953307153974"
"52","3","2","153.34894392919531"
"52","4","0","84.15691054601676"
"52","4","1","114.53785433067155"
"52","5","0","84.15691054601676"
"52","5","1","811.1808951685802"
"52","5","2","63.056701949051046"
"53","1","0","134.69510727817038"
"53","1","1","482.62566551025697"
"53","2","0","238.45070906472742"
"53","2","1","274.8258612624854"
"53","3","0","375.26889911542384"
"53","3","1","271.05317655742067"
"53","4","0","97.29117062841286"
"53","4","1","526.8972685260425"
"53","5","0","216.46198026923807"
"53","5","1","267.55573828219684"
"55","1","0","489.5353821779774"
"55","1","1","620.6182806005422"
"55","1","2","95.16553192651433"
"55","2","0","592.9862339932969"
"55","2","1","5.873607290109687"
"55","2","2","30.1711292989612"
"55","3","0","549.9205566728247"
"55","3","1","190.10291810812618"
"55","3","2","164.87807673829843"
"55","4","0","628.8847799581715"
"55","4","1","185.65485541642056"
"55","4","2","166.47617782707968"
"55","5","0","173.41870398615563"
"55","5","1","172.20002773464705"
"56","1","0","183.18962954198994"
"56","1","1","510.9693391288303"
"56","2","0","109.94947835009285"
"56","2","1","505.2510725578415"
"56","3","0","72.92262129169264"
"56","3","1","66.3576128099939"
"56","4","0","145.94623047223507"
"56","4","1","65.54764102876626"
"56","5","0","51.2574477795697"
"56","5","1","66.4349988002937"
"60","1","0","321.70576233020955"
"60","1","1","133.058331264667"
"60","1","2","101.216701364784"
"60","2","0","408.0825197359905"
"60","2","1","357.31727647930865"
"60","2","2","200.70882289199548"
"60","3","0","408.0825197359905"
"60","3","1","196.37028217237162"
"60","3","2","313.57789191554616"
"60","4","0","283.5078391400093"
"60","4","1","258.8807524414406"
"60","5","0","408.0825197359905"
"60","5","1","192.77485485970593"
"69","1","0","603.3035941441176"
"69","1","1","604.4019720034526"
"69","1","2","496.0824650843553"
"69","2","0","649.5193878620383"
"69","2","1","358.7951241004019"
"69","3","0","603.3035941441176"
"69","3","1","531.689701052261"
"69","4","0","515.9165298693356"
"69","4","1","364.46891301539915"
"69","5","0","506.24549139561407"
"69","5","1","433.53696102649667"
"71","1","0","182.36968083722374"
"71","1","1","430.26864477199786"
"71","1","2","274.0203975871275"
"71","2","0","182.36968083722374"
"71","2","1","237.43498596885084"
"71","2","2","235.44571422349898"
"71","3","0","182.36968083722374"
"71","3","1","70.36435036847763"
"71","3","2","235.6160016640444"
"71","4","0","182.36968083722374"
"71","4","1","283.4044136750086"
"71","4","2","215.69011167270253"
"71","5","0","182.36968083722374"
"71","5","1","117.21615552069426"
"71","5","2","229.57742120482672"
"79","1","0","189.17255923869806"
"79","1","1","150.04638084757667"
"79","2","0","278.32783308915174"
"79","2","1","140.4694169966153"
"79","3","0","255.70917403307408"
"79","3","1","99.0188081728106"
"79","4","0","164.18680395671174"
"79","4","1","118.73734339241693"
"79","5","0","356.8961871896088"
"79","5","1","110.38892728041128"
"80","1","0","460.3439889520965"
"80","1","1","1304.9475981045832"
"80","1","2","447.12635554384553"
"80","2","0","617.1587691702264"
"80","2","1","7.704852869774797"
"80","2","2","528.2414441519743"
"80","3","0","617.1587691702264"
"80","3","1","553.5763884783954"
"80","3","2","522.3105195690227"
"80","4","0","617.1587691702264"
"80","4","1","1090.5954224548495"
"80","4","2","385.3605483819227"
"80","5","0","978.564999695863"
"80","5","1","460.9180841044363"
"81","1","0","111.57059478718642"
"81","1","1","432.9026366016848"
"81","1","2","4044.08888600684"
"81","2","0","111.57059478718642"
"81","2","1","297.65655857353477"
"81","2","2","4198.562622277014"
"81","3","0","111.57059478718642"
"81","3","1","1356.8856594953334"
"81","3","2","2733.907512337026"
"81","4","0","111.57059478718642"
"81","4","1","463.7376947890003"
"81","4","2","3291.4931280861097"
"81","5","0","111.57059478718642"
"81","5","1","5181.833498786187"
"87","1","0","404.48044069797254"
"87","1","1","413.3895590522423"
"87","1","2","359.5116358829635"
"87","2","0","105.08378384718502"
"87","2","1","994.310179238989"
"87","2","2","459.55945670679756"
"87","3","0","194.60605654582992"
"87","3","1","1597.1362232394576"
"87","3","2","371.7919118667017"
"87","4","0","404.48044069797254"
"87","4","1","986.2579373138884"
"87","4","2","340.4885125647443"
"87","5","0","404.48044069797254"
"87","5","1","440.53475216518774"
"87","5","2","487.1426393671943"
"91","1","0","33.53312663160939"
"91","1","1","1139.2190877546373"
"91","1","2","256.88243457261234"
"91","2","0","69.43741192702527"
"91","2","1","1357.2322810092298"
"91","2","2","201.6851788663177"
"91","3","0","69.43741192702527"
"91","3","1","1546.3718448870914"
"91","3","2","212.3216332446771"
"91","4","0","69.43741192702527"
"91","4","1","1251.7340238278937"
"91","4","2","229.76250688634119"
"91","5","0","69.43741192702527"
"91","5","1","312.73951191445605"
"93","1","0","226.13301619772616"
"93","1","1","279.47780784754406"
"93","2","0","335.60878512112436"
"93","2","1","274.3113125498099"
"93","3","0","188.88713506392068"
"93","3","1","390.6818909011168"
"93","4","0","162.2553165977805"
"93","4","1","394.3420212936273"
"93","5","0","193.54733010831515"
"93","5","1","171.0965902202205"
"94","1","0","206.5183668492843"
"94","1","1","225.8170555835909"
"94","1","2","143.6556081783383"
"94","2","0","85.11736297023732"
"94","2","1","201.37210741331737"
"94","2","2","146.7135818654594"
"94","3","0","206.5183668492843"
"94","3","1","181.86468037781538"
"94","3","2","129.09389175630997"
"94","4","0","64.78973374195337"
"94","4","1","169.83544167323683"
"94","5","0","121.5587937525218"
"94","5","1","137.305033392106"
"95","1","0","702.4996044232103"
"95","1","1","714.7144786521875"
"95","1","2","416.912758643033"
"95","2","0","216.5899766184053"
"95","2","1","426.112668313159"
"95","2","2","507.13540757006984"
"95","3","0","702.4996044232103"
"95","3","1","1341.6758381742138"
"95","3","2","357.06524351983506"
"95","4","0","287.8066888332795"
"95","4","1","494.35664637618"
"95","5","0","345.7990056486736"
"95","5","1","453.99567099598914"
"97","1","0","426.95917646802445"
"97","1","1","344.46850975905744"
"97","1","2","114.46145544178444"
"97","2","0","426.95917646802445"
"97","2","1","239.98665089199287"
"97","2","2","85.05022017879112"
"97","3","0","175.3354690322673"
"97","3","1","576.6109328672634"
"97","3","2","108.19833658267115"
"97","4","0","244.88533661970342"
"97","4","1","1023.2167752136742"
"97","4","2","103.2719974559279"
"97","5","0","198.98265795293645"
"97","5","1","535.490597649447"
"97","5","2","77.074086652777"
"100","1","0","597.3722545487702"
"100","1","1","700.6616110348119"
"100","1","2","564.3040307108521"
"100","2","0","610.6495382007665"
"100","2","1","930.2364499547256"
"100","2","2","1127.6898434938216"
"100","3","0","522.9263823180385"
"100","3","1","167.2201441655771"
"100","3","2","1513.502807791744"
"100","4","0","610.6495382007665"
"100","4","1","1357.9988740848244"
"100","5","0","442.0962748590014"
"100","5","1","1387.9628070230547"
"103","1","0","208.82404184432846"
"103","1","1","244.1798665479542"
"103","1","2","274.0311438348464"
"103","2","0","143.05925705312768"
"103","2","1","169.7649061031685"
"103","3","0","175.1581034615404"
"103","3","1","136.80508681782217"
"103","4","0","214.06948428881591"
"103","4","1","400.8360848232031"
"103","5","0","257.40751734857105"
"103","5","1","393.60061510045455"
"105","1","0","812.9884628399388"
"105","1","1","108.12163740926702"
"105","1","2","192.00367921362582"
"105","2","0","812.9884628399388"
"105","2","1","92.73967563413191"
"105","2","2","200.827248268241"
"105","3","0","812.9884628399388"
"105","3","1","175.0807335281671"
"105","3","2","205.38813849566333"
"105","4","0","812.9884628399388"
"105","4","1","193.9203105161222"
"105","5","0","939.9907084390043"
"105","5","1","188.79035389796329"
"112","1","0","100.75049831737799"
"112","1","1","42.85184536699485"
"112","1","2","628.7172520057007"
"112","2","0","600.8079878773161"
"112","2","1","1050.030982547059"
"112","3","0","289.31807633748633"
"112","3","1","755.5727288197601"
"112","4","0","255.8667214687928"
"112","4","1","618.3203002855896"
"112","5","0","316.91247593657"
"112","5","1","547.4691293336585"
"113","1","0","250.40547831914085"
"113","1","1","280.55224384630156"
"113","1","2","167.3831910519729"
"113","2","0","250.40547831914085"
"113","2","1","1201.3597230702662"
"113","2","2","123.6208748843493"
"113","3","0","235.96031386932884"
"113","3","1","592.6753456708093"
"113","3","2","161.59335144818237"
"113","4","0","233.01649914395276"
"113","4","1","185.87871633236884"
"113","4","2","175.66594747043277"
"113","5","0","233.01649914395276"
"113","5","1","179.96674441551633"
"116","1","0","493.3409167591581"
"116","1","1","1492.8286132111625"
"116","1","2","243.2063602529467"
"116","2","0","275.69825225994555"
"116","2","1","526.3653040346577"
"116","2","2","372.19550669700294"
"116","3","0","927.2060893920973"
"116","3","1","810.9424127339464"
"116","3","2","126.25379168958631"
"116","4","0","583.627272753953"
"116","4","1","489.94239105764154"
"116","5","0","927.2060893920973"
"116","5","1","180.2395584487582"
"117","1","0","255.29096106593298"
"117","1","1","326.3048948744307"
"117","1","2","1376.316208979378"
"117","2","0","571.1851807611623"
"117","2","1","329.77923432931965"
"117","2","2","1335.3269314378808"
"117","3","0","436.7372598250808"
"117","3","1","849.940220287633"
"117","4","0","571.1851807611623"
"117","4","1","1443.8605400928845"
"117","5","0","614.6774212834792"
"117","5","1","1032.8768655150013"
"119","1","0","561.2274040692417"
"119","1","1","149.96647413832557"
"119","1","2","291.11345295214034"
"119","2","0","561.2274040692417"
"119","2","1","462.5448878859563"
"119","2","2","298.564823453592"
"119","3","0","561.2274040692417"
"119","3","1","496.2401709610611"
"119","3","2","293.6714276697957"
"119","4","0","520.994869453949"
"119","4","1","578.0257791262226"
"119","4","2","269.7120649253715"
"119","5","0","428.04430926700195"
"119","5","1","289.531435959658"
"124","1","0","169.57787331699987"
"124","1","1","213.93247326033332"
"124","2","0","265.2477729987556"
"124","2","1","213.1167672979485"
"124","3","0","182.5929229744891"
"124","3","1","204.04918751971363"
"124","4","0","225.36239507418222"
"124","4","1","186.9907329703802"
"124","5","0","298.4357254593495"
"124","5","1","220.24751887857067"
"125","1","0","188.07071096765688"
"125","1","1","754.9396340725824"
"125","1","2","184.45856804618757"
"125","2","0","3753.6499615985276"
"125","2","1","2876.329552381908"
"125","2","2","104.75251443616297"
"125","3","0","4030.9437331259337"
"125","3","1","68.08475212409685"
"125","3","2","127.98519534868767"
"125","4","0","2879.1690592629134"
"125","4","1","138.70148357308085"
"125","5","0","194.93441308848455"
"125","5","1","241.0478471081307"
"126","1","0","249.83016578799482"
"126","1","1","911.9762171662891"
