"groupId","pathId","nodeId","value"
"4","1","0","5559.4334922259395"
"4","1","1","554.4953918802295"
"4","1","2","410.0084940472476"
"4","1","3","264.24612326348387"
"4","1","4","230.62937665420824"
"4","2","0","1178.1241515631723"
"4","2","1","582.7013152956887"
"4","2","2","539.7376696766378"
"4","2","3","250.5149154767145"
"4","3","0","990.7810134620145"
"4","3","1","788.8746966110318"
"4","3","2","375.76922600603655"
"4","3","3","315.06670700551814"
"4","4","0","982.8960374057826"
"4","4","1","588.1227677499209"
"4","4","2","305.4930693162489"
"4","5","0","1218.4618816654965"
"4","5","1","629.7964185607212"
"4","5","2","273.78226753079787"
"9","1","0","1662.2398537124905"
"9","1","1","3610.73736320196"
"9","1","2","829.9960970820102"
"9","1","3","1008.7801683421128"
"9","2","0","1615.6411094786781"
"9","2","1","1059.0783258861272"
"9","2","2","2067.606799814032"
"9","2","3","1224.5581863128693"
"9","3","0","1706.0327055076116"
"9","3","1","1573.8635282575933"
"9","3","2","969.9085433933288"
"9","3","3","2360.8449556466358"
"9","4","0","1580.641417665131"
"9","4","1","715.1894228649807"
"9","4","2","1701.708141735755"
"9","5","0","1706.0327055076116"
"9","5","1","1480.4414678282928"
"9","5","2","1733.5841167028084"
"13","1","0","1375.6464401911162"
"13","1","1","820.9247134570358"
"13","1","2","397.7692677040686"
"13","1","3","490.04710907379655"
"13","1","4","551.183125641946"
"13","2","0","1535.4061260880828"
"13","2","1","698.7797655577543"
"13","2","2","2242.929014627016"
"13","2","3","1211.7700541176841"
"13","3","0","1147.088400581255"
"13","3","1","2220.4677122603775"
"13","3","2","1154.6266608121705"
"13","3","3","950.1196428761243"
"13","3","4","463.2836560014725"
"13","4","0","1217.6353921834107"
"13","4","1","710.6341108734139"
"13","4","2","705.6455472651783"
"13","4","3","1465.809703962438"
"13","4","4","563.7608152584306"
"13","4","5","440.43889855753577"
"13","5","0","1535.4061260880828"
"13","5","1","729.6761253098056"
"13","5","2","1043.8920247342035"
"13","5","3","465.05953420839353"
"13","5","4","780.2453797938967"
"13","5","5","623.984346283491"
"15","1","0","1375.2189431141242"
"15","1","1","829.78230177906"
"15","1","2","1009.5047433291835"
"15","1","3","939.395423204476"
"15","1","4","666.7166295881364"
"15","2","0","1205.9090858672384"
"15","2","1","710.2968852974976"
"15","2","2","1066.9671318918015"
"15","3","0","1153.160577347456"
"15","3","1","1188.66168070834"
"15","3","2","746.8121996525789"
"15","3","3","555.873397538934"
"15","4","0","1219.6628302984132"
"15","4","1","1209.346716205318"
"15","4","2","706.8390632104088"
"15","4","3","1014.5512109833588"
"15","5","0","1375.2189431141242"
"15","5","1","978.6695180601578"
"15","5","2","784.9817385191816"
"15","5","3","581.950181082962"
"16","1","0","700.6928325155654"
"16","1","1","1637.03291799867"
"16","1","2","587.5776703703056"
"16","1","3","331.5676112342044"
"16","1","4","293.300033164548"
"16","1","5","176.1659252556483"
"16","2","0","476.2897562646329"
"16","2","1","836.8259765125001"
"16","2","2","923.4303169926603"
"16","2","3","542.0520191886494"
"16","2","4","228.29942341426008"
"16","3","0","476.2897562646329"
"16","3","1","844.9928437923228"
"16","3","2","1351.3735384071858"
"16","3","3","371.03788360272097"
"16","4","0","475.09566968646334"
"16","4","1","986.66388872318"
"16","4","2","511.1273645366595"
"16","4","3","286.2722795373807"
"16","5","0","475.09566968646334"
"16","5","1","854.4408868194586"
"16","5","2","398.0539263211237"
"23","1","0","681.6290262260446"
"23","1","1","1264.8381519801992"
"23","1","2","801.1631347679319"
"23","1","3","264.9871689709023"
"23","2","0","681.6290262260446"
"23","2","1","1445.1188436709294"
"23","2","2","333.1677591165534"
"23","3","0","913.0787994493453"
"23","3","1","358.024980307929"
"23","4","0","681.6290262260446"
"23","4","1","1206.970834133986"
"23","4","2","550.6726318447842"
"23","5","0","633.8177179095616"
"23","5","1","1277.3072539693117"
"23","5","2","689.1406349394852"
"24","1","0","1123.1449280585305"
"24","1","1","1368.2867825238159"
"24","1","2","510.7207814974409"
"24","1","3","428.4807170694106"
"24","2","0","1265.949954153788"
"24","2","1","813.8532134997033"
"24","2","2","702.229774371959"
"24","2","3","660.3911900296056"
"24","2","4","392.06824283458366"
"24","3","0","1123.1449280585305"
"24","3","1","931.5692056923122"
"24","3","2","783.3756365057891"
"24","3","3","434.345129446963"
"24","4","0","1265.949954153788"
"24","4","1","857.7399052361403"
"24","4","2","778.0723592766282"
"24","4","3","448.5542423100809"
"24","5","0","2047.1025459622433"
"24","5","1","1968.552552046305"
"24","5","2","478.13648356725554"
"24","5","3","990.2645827084039"
"24","5","4","343.2647259457641"
"27","1","0","345.4335719394529"
"27","1","1","1190.3077301840337"
"27","1","2","559.3183473610561"
"27","1","3","1460.727637376724"
"27","1","4","742.9521198693149"
"27","1","5","375.51919661213304"
"27","1","6","606.4397489631056"
"27","2","0","345.4335719394529"
"27","2","1","1190.3077301840337"
"27","2","2","653.6231692364182"
"27","2","3","597.2332447530184"
"27","2","4","3752.2860895727936"
"27","2","5","412.121637999777"
"27","3","0","345.4335719394529"
"27","3","1","1190.3077301840337"
"27","3","2","653.6231692364182"
"27","3","3","597.2332447530184"
"27","3","4","3752.2860895727936"
"27","3","5","459.7647516501603"
"27","3","6","321.89563649391084"
"27","4","0","345.4335719394529"
"27","4","1","1190.3077301840337"
"27","4","2","653.6231692364182"
"27","4","3","597.2332447530184"
"27","4","4","3769.2215342795384"
"27","4","5","486.6420713421591"
"27","4","6","331.36884794485394"
"27","5","0","623.7409033130726"
"27","5","1","793.3908304259967"
"27","5","2","979.4376176308391"
"31","1","0","135.73542867643644"
"31","1","1","843.269817589214"
"31","1","2","1970.731241276901"
"31","1","3","737.0856650968564"
"31","1","4","808.200137296384"
"31","2","0","135.73542867643644"
"31","2","1","843.269817589214"
"31","2","2","2019.85774270928"
"31","2","3","1404.7413086283711"
"31","2","4","652.7327134131999"
"31","3","0","112.78046245947465"
"31","3","1","657.2580508585813"
"31","3","2","367.9063990943242"
"31","3","3","327.99864460697717"
"31","3","4","311.55152612214"
"31","3","5","268.7124981568448"
"31","4","0","112.78046245947465"
"31","4","1","657.2580508585813"
"31","4","2","367.9063990943242"
"31","4","3","327.99864460697717"
"31","4","4","306.7369449377428"
"31","4","5","272.3415188847458"
"31","5","0","112.78046245947465"
"31","5","1","657.2580508585813"
"31","5","2","367.9063990943242"
"31","5","3","325.0434704696083"
"31","5","4","303.23049200238586"
"31","5","5","303.5977672122933"
"31","5","6","265.3554693184246"
"35","1","0","822.9624673258149"
"35","1","1","963.1761009318593"
"35","1","2","1066.465474786568"
"35","1","3","1548.184368917643"
"35","2","0","919.3523352676575"
"35","2","1","1154.4650406774522"
"35","2","2","925.2274151754106"
"35","3","0","931.9587902144816"
"35","3","1","768.4415229229029"
"35","3","2","2038.7359782719698"
"35","3","3","429.80596686207207"
"35","4","0","919.3523352676575"
"35","4","1","1107.5231325899356"
"35","4","2","826.1663002320531"
"35","4","3","703.9671269853378"
"35","5","0","891.3214010862647"
"35","5","1","1281.786521376309"
"35","5","2","975.0142481422178"
"38","1","0","235.22743411547387"
"38","1","1","573.7502190002912"
"38","1","2","755.3165849396424"
"38","1","3","644.7094610025376"
"38","2","0","235.22743411547387"
"38","2","1","573.7502190002912"
"38","2","2","820.2740941188653"
"38","3","0","235.22743411547387"
"38","3","1","549.4555255485509"
"38","3","2","455.7123232440316"
"38","3","3","1266.3008644760155"
"38","3","4","630.7502329123879"
"38","3","5","1138.6064016573418"
"38","4","0","235.22743411547387"
"38","4","1","573.7502190002912"
"38","4","2","753.117105043303"
"38","4","3","689.8403930176473"
"38","4","4","517.5969958091605"
"38","5","0","235.22743411547387"
"38","5","1","549.4555255485509"
"38","5","2","455.7123232440316"
"38","5","3","1264.7116772339223"
"38","5","4","604.1542547636743"
"38","5","5","1238.5186925636156"
"39","1","0","1319.5232767083914"
"39","1","1","793.2904242762007"
"39","1","2","365.3187074290253"
"39","1","3","208.37261313729994"
"39","1","4","247.2132983613165"
"39","2","0","1319.5232767083914"
"39","2","1","705.3669815283105"
"39","2","2","163.36909490950896"
"39","2","3","230.13321308677092"
"39","3","0","992.6768087090849"
"39","3","1","2040.7908663446128"
"39","3","2","565.9498066851414"
"39","3","3","440.85998485258506"
"39","4","0","1012.0028324871487"
"39","4","1","4949.082143507553"
"39","4","2","328.00256257832575"
