"start","stop","path","selection_rate","non_ordered_ratio","ordered_ratio","non_ordered_ratio_median","non_ordered_ratio_mean","ordered_ratio_mean","ordered_ratio_median","ordered_max","non_ordered_max","ordered_min","non_ordered_min"
"Suwannee_point","Federal_republic","33615875,1543485,3434750,70201","0.4","0.39777390871782115","0.21670164064969283","0.7814948389503793","0.39281494838950376","0.21449841517882517","0.4268843909061872","0.22344952975027216","0.4070389255067778","0.2108726027732658","0.3865190896654645"
"Suwannee_point","Federal_republic","33615875,18951655,3434750,70201","0.0","0.3879492600422833","0.21189824772838867","0.7814948389503793","0.39281494838950376","0.21449841517882517","0.4268843909061872","0.22344952975027216","0.4070389255067778","0.2108726027732658","0.3865190896654645"
"Suwannee_point","Federal_republic","33615875,18951655,18949668,70201","0.2","0.3865190896654645","0.21124867259014418","0.7814948389503793","0.39281494838950376","0.21449841517882517","0.4268843909061872","0.22344952975027216","0.4070389255067778","0.2108726027732658","0.3865190896654645"
"Fructification","Botany","4442172,290236,571941,4183","0.0","0.5603214737222323","0.371121654178466","0.5606826801517067","0.5615676359039192","0.39280256632170074","0.3765621132988453","0.4172543912520083","0.5691710312443562","0.371121654178466","0.5584251399674914"
"Fructification","Botany","4442172,19828134,4183","0.2","0.5615856962253928","0.4153080542170544","0.5606826801517067","0.5615676359039192","0.39280256632170074","0.3765621132988453","0.4172543912520083","0.5691710312443562","0.371121654178466","0.5584251399674914"
"Fructification","Botany","4442172,21780446,4183","0.4","0.5642044428390826","0.4172543912520083","0.5606826801517067","0.5615676359039192","0.39280256632170074","0.3765621132988453","0.4172543912520083","0.5691710312443562","0.371121654178466","0.5584251399674914"
"Fructification","Botany","4442172,37694,4183","0.0","0.5592378544338089","0.4133617171821006","0.5606826801517067","0.5615676359039192","0.39280256632170074","0.3765621132988453","0.4172543912520083","0.5691710312443562","0.371121654178466","0.5584251399674914"
"Fructification","Botany","4442172,19828134,409105,4183","0.4","0.5631208235506592","0.37323238400118663","0.5606826801517067","0.5615676359039192","0.39280256632170074","0.3765621132988453","0.4172543912520083","0.5691710312443562","0.371121654178466","0.5584251399674914"
"L'Ami_du_peuple_(Canadian_newspaper)","Prince_Edward_County,_Ontario","18535937,332961,40353,627793","0.0","0.634741512345679","0.4966275838172331","0.6219135802469136","0.6244290123456792","0.48496289697325085","0.4809631754286688","0.5092023695030394","0.634741512345679","0.47917491919930255","0.621045524691358"
"L'Ami_du_peuple_(Canadian_newspaper)","Prince_Edward_County,_Ontario","18535937,332961,627793","0.2","0.6319444444444444","0.5092023695030394","0.6219135802469136","0.6244290123456792","0.48496289697325085","0.4809631754286688","0.5092023695030394","0.634741512345679","0.47917491919930255","0.621045524691358"
"L'Ami_du_peuple_(Canadian_newspaper)","Prince_Edward_County,_Ontario","18535937,22218,247162,627793","0.2","0.6226851851851852","0.4815851775954048","0.6219135802469136","0.6244290123456792","0.48496289697325085","0.4809631754286688","0.5092023695030394","0.634741512345679","0.47917491919930255","0.621045524691358"
"L'Ami_du_peuple_(Canadian_newspaper)","Prince_Edward_County,_Ontario","18535937,22218,603921,627793","0.4","0.6214313271604939","0.4805744240744587","0.6219135802469136","0.6244290123456792","0.48496289697325085","0.4809631754286688","0.5092023695030394","0.634741512345679","0.47917491919930255","0.621045524691358"
"L'Ami_du_peuple_(Canadian_newspaper)","Prince_Edward_County,_Ontario","18535937,22218,490090,627793","0.2","0.6215277777777778","0.47917491919930255","0.6219135802469136","0.6244290123456792","0.48496289697325085","0.4809631754286688","0.5092023695030394","0.634741512345679","0.47917491919930255","0.621045524691358"
"Koralpe","Pluton","13230211,26964606,13088,6512121","0.4","0.4998426435877262","0.34948653785789546","0.498426435877262","0.49727998201641005","0.35601343229107296","0.3476860120777801","0.40826805990558457","0.4998426435877262","0.3453333759399894","0.4926042486231314"
"Koralpe","Pluton","13230211,25233,24712184,6512121","0.2","0.4997639653815893","0.3476860120777801","0.498426435877262","0.49727998201641005","0.35601343229107296","0.3476860120777801","0.40826805990558457","0.4998426435877262","0.3453333759399894","0.4926042486231314"
"Koralpe","Pluton","13230211,17561,24712184,6512121","0.0","0.494492525570417","0.3453333759399894","0.498426435877262","0.49727998201641005","0.35601343229107296","0.3476860120777801","0.40826805990558457","0.4998426435877262","0.3453333759399894","0.4926042486231314"
"Koralpe","Pluton","13230211,25233,11795,6512121","0.0","0.498426435877262","0.346614473678838","0.498426435877262","0.49727998201641005","0.35601343229107296","0.3476860120777801","0.40826805990558457","0.4998426435877262","0.3453333759399894","0.4926042486231314"
"Koralpe","Pluton","13230211,38306,6512121","0.4","0.4926042486231314","0.40826805990558457","0.498426435877262","0.49727998201641005","0.35601343229107296","0.3476860120777801","0.40826805990558457","0.4998426435877262","0.3453333759399894","0.4926042486231314"
"Deutsche_Sozialdemokratische_Partei","Polish_language","24121956,20773148,404205,22975","0.0","0.6286369071343164","0.5477810476910354","0.6236548425667596","0.6236548425667596","0.5432286081065806","0.5429659673613236","0.5481312353513781","0.6292347548824233","0.5389388092673828","0.6188720605819051"
"Deutsche_Sozialdemokratische_Partei","Polish_language","24121956,20773148,757195,22975","0.2","0.6292347548824233","0.5481312353513781","0.6236548425667596","0.6236548425667596","0.5432286081065806","0.5429659673613236","0.5481312353513781","0.6292347548824233","0.5389388092673828","0.6188720605819051"
"Deutsche_Sozialdemokratische_Partei","Polish_language","24121956,20773148,42185,22975","0.0","0.6217616580310881","0.5413025759746959","0.6236548425667596","0.6236548425667596","0.5432286081065806","0.5429659673613236","0.5481312353513781","0.6292347548824233","0.5389388092673828","0.6188720605819051"
"Deutsche_Sozialdemokratische_Partei","Polish_language","24121956,20773148,22936,22975","0.8","0.6236548425667596","0.5429659673613236","0.6236548425667596","0.6236548425667596","0.5432286081065806","0.5429659673613236","0.5481312353513781","0.6292347548824233","0.5389388092673828","0.6188720605819051"
"Cirencester_and_District_League","Barnes_Rugby_Football_Club","6171945,46136,2599113","0.2","0.3606180496150556","0.1963837546220809","0.7194717707442259","0.3598249928714001","0.1484773978519153","0.2848680689962112","0.1963837546220809","0.36345166809238666","0.13511414802565277","0.35596663815226687"
"Cirencester_and_District_League","Barnes_Rugby_Football_Club","6171945,12380482,46136,2599113","0.4","0.36248930710008553","0.14343087795408943","0.7194717707442259","0.3598249928714001","0.1484773978519153","0.2848680689962112","0.1963837546220809","0.36345166809238666","0.13511414802565277","0.35596663815226687"
"Cirencester_and_District_League","Barnes_Rugby_Football_Club","6171945,9316,46136,2599113","0.4","0.36345166809238666","0.14219341711217845","0.7194717707442259","0.3598249928714001","0.1484773978519153","0.2848680689962112","0.1963837546220809","0.36345166809238666","0.13511414802565277","0.35596663815226687"
